Date_x,Open,High,Low,Close,Adj Close,Volume,Time Stamp,Date_y,Init N.S.A,Init S.F.,Init S.A.,Init S.A. 4-Week,Continued N.S.A,Continued S.F.,Continued S.A.,Continued S.A. 4-Week,IUR N.S.A,IUR S.A.,Covered Employment,CPI Date,CPI Open,CPI High,CPI Low,CPI Close,CPI Adj Close,CPI Volume,DJIA Date,DJIA Open,DJIA High,DJIA Low,DJIA Close,DJIA Adj Close,DJIA Volume,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Date,S&P Date,S&P Open,S&P High,S&P Low,S&P Close,S&P Adj Close,S&P Volume,NASDAQ Date,NASDAQ Open,NASDAQ High,NASDAQ Low,NASDAQ Close,NASDAQ Adj Close,NASDAQ Volume
2021-02-02,33533.19921875,35896.8828125,33489.21875,35510.2890625,35510.2890625,63088585433,2021-02-02,2021-01-30,"849,650","12,845.00","837,000","865,750","5,038,663","383,881.00","4,655,000","4,846,250",3.5,3.3,"142,133,208",2021-02-02,27.149999618530277,27.149999618530277,27.020000457763672,27.09000015258789,27.09000015258789,700.0,2021-02-02,30276.880859375,30840.5390625,30276.880859375,30687.48046875,30687.48046875,5495370000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-02,-26.0,-15.0,-25.0,-45.0,-36.0,13.0,2021-02-02,2021-02-02,3791.840087890625,3843.090087890625,3791.840087890625,3826.31005859375,3826.31005859375,5495370000.0,2021-02-02,13543.099609375,13652.7001953125,13535.8603515625,13612.7802734375,13612.7802734375,7240220000.0
2021-02-03,35510.8203125,37480.1875,35443.984375,37472.08984375,37472.08984375,61166818159,2021-02-03,2021-01-30,"849,650","12,845.00","837,000","865,750","5,038,663","383,881.00","4,655,000","4,846,250",3.5,3.3,"142,133,208",2021-02-03,27.270000457763672,27.270000457763672,27.209999084472656,27.209999084472656,27.209999084472656,7100.0,2021-02-03,30689.650390625,30793.41015625,30521.310546875,30723.599609375,30723.599609375,4846900000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-03,-20.0,-9.0,-20.0,-40.0,-31.0,11.0,2021-02-03,2021-02-03,3840.27001953125,3847.510009765625,3816.679931640625,3830.169921875,3830.169921875,4846900000.0,2021-02-03,13718.3095703125,13723.830078125,13585.33984375,13610.5400390625,13610.5400390625,7465240000.0
2021-02-04,37475.10546875,38592.17578125,36317.5,36926.06640625,36926.06640625,68838074392,2021-02-04,2021-01-30,"849,650","12,845.00","837,000","865,750","5,038,663","383,881.00","4,655,000","4,846,250",3.5,3.3,"142,133,208",2021-02-04,27.280000686645508,27.280000686645508,27.25,27.25,27.25,2700.0,2021-02-04,30737.779296875,31065.9609375,30737.779296875,31055.859375,31055.859375,4856670000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-04,-23.0,-11.0,-21.0,-40.0,-32.0,11.0,2021-02-04,2021-02-04,3836.659912109375,3872.419921875,3836.659912109375,3871.739990234375,3871.739990234375,4856670000.0,2021-02-04,13674.0595703125,13778.419921875,13631.6201171875,13777.740234375,13777.740234375,7218680000.0
2021-02-05,36931.546875,38225.90625,36658.76171875,38144.30859375,38144.30859375,58598066402,2021-02-05,2021-01-30,"849,650","12,845.00","837,000","865,750","5,038,663","383,881.00","4,655,000","4,846,250",3.5,3.3,"142,133,208",2021-02-05,27.299999237060547,27.31999969482422,27.25,27.280000686645508,27.280000686645508,7300.0,2021-02-05,31093.810546875,31252.1796875,31083.220703125,31148.240234375,31148.240234375,4838580000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-05,-24.0,-13.0,-24.0,-39.0,-30.0,11.0,2021-02-05,2021-02-05,3878.300048828125,3894.56005859375,3874.929931640625,3886.830078125,3886.830078125,4838580000.0,2021-02-05,13824.8798828125,13878.16015625,13761.66015625,13856.2998046875,13856.2998046875,6697720000.0
2021-02-06,38138.38671875,40846.546875,38138.38671875,39266.01171875,39266.01171875,71326033653,2021-02-06,2021-02-06,"868,053","5,285.00","863,000","855,500","4,971,328","379,432.00","4,592,000","4,729,000",3.5,3.2,"142,133,208",2021-02-05,27.299999237060547,27.31999969482422,27.25,27.280000686645508,27.280000686645508,7300.0,2021-02-05,31093.810546875,31252.1796875,31083.220703125,31148.240234375,31148.240234375,4838580000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-06,-21.0,-6.0,-16.0,-34.0,-11.0,6.0,2021-02-06,2021-02-05,3878.300048828125,3894.56005859375,3874.929931640625,3886.830078125,3886.830078125,4838580000.0,2021-02-05,13824.8798828125,13878.16015625,13761.66015625,13856.2998046875,13856.2998046875,6697720000.0
2021-02-07,39250.19140625,39621.8359375,37446.15234375,38903.44140625,38903.44140625,65500641143,2021-02-07,2021-02-06,"868,053","5,285.00","863,000","855,500","4,971,328","379,432.00","4,592,000","4,729,000",3.5,3.2,"142,133,208",2021-02-05,27.299999237060547,27.31999969482422,27.25,27.280000686645508,27.280000686645508,7300.0,2021-02-05,31093.810546875,31252.1796875,31083.220703125,31148.240234375,31148.240234375,4838580000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-07,-31.0,-14.0,-30.0,-42.0,-17.0,6.0,2021-02-07,2021-02-05,3878.300048828125,3894.56005859375,3874.929931640625,3886.830078125,3886.830078125,4838580000.0,2021-02-05,13824.8798828125,13878.16015625,13761.66015625,13856.2998046875,13856.2998046875,6697720000.0
2021-02-08,38886.828125,46203.9296875,38076.32421875,46196.46484375,46196.46484375,101467222687,2021-02-08,2021-02-06,"868,053","5,285.00","863,000","855,500","4,971,328","379,432.00","4,592,000","4,729,000",3.5,3.2,"142,133,208",2021-02-08,27.21999931335449,27.21999931335449,27.030000686645508,27.21999931335449,27.21999931335449,2200.0,2021-02-08,31191.19921875,31386.099609375,31191.19921875,31385.759765625,31385.759765625,4635030000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-08,-26.0,-15.0,-26.0,-41.0,-33.0,11.0,2021-02-08,2021-02-08,3892.590087890625,3915.77001953125,3892.590087890625,3915.590087890625,3915.590087890625,4635030000.0,2021-02-08,13937.0595703125,13987.740234375,13894.150390625,13987.6396484375,13987.6396484375,8439940000.0
2021-02-09,46184.9921875,48003.72265625,45166.9609375,46481.10546875,46481.10546875,91809846886,2021-02-09,2021-02-06,"868,053","5,285.00","863,000","855,500","4,971,328","379,432.00","4,592,000","4,729,000",3.5,3.2,"142,133,208",2021-02-09,27.34000015258789,27.34000015258789,27.32999992370605,27.32999992370605,27.32999992370605,300.0,2021-02-09,31359.880859375,31439.470703125,31245.859375,31375.830078125,31375.830078125,4554610000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-09,-25.0,-12.0,-24.0,-41.0,-33.0,12.0,2021-02-09,2021-02-09,3910.489990234375,3918.35009765625,3902.639892578125,3911.22998046875,3911.22998046875,4554610000.0,2021-02-09,13966.8203125,14044.9501953125,13966.5498046875,14007.7001953125,14007.7001953125,8658980000.0
2021-02-10,46469.76171875,47145.56640625,43881.15234375,44918.18359375,44918.18359375,87301089896,2021-02-10,2021-02-06,"868,053","5,285.00","863,000","855,500","4,971,328","379,432.00","4,592,000","4,729,000",3.5,3.2,"142,133,208",2021-02-10,27.32999992370605,27.32999992370605,27.32999992370605,27.32999992370605,27.32999992370605,1000.0,2021-02-10,31428.01953125,31511.439453125,31221.3203125,31437.80078125,31437.80078125,4815380000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-10,-22.0,-10.0,-22.0,-40.0,-32.0,11.0,2021-02-10,2021-02-10,3920.780029296875,3931.5,3884.93994140625,3909.8798828125,3909.8798828125,4815380000.0,2021-02-10,14093.349609375,14109.1201171875,13845.4697265625,13972.5302734375,13972.5302734375,10165550000.0
2021-02-11,44898.7109375,48463.46875,44187.76171875,47909.33203125,47909.33203125,81388911810,2021-02-11,2021-02-06,"868,053","5,285.00","863,000","855,500","4,971,328","379,432.00","4,592,000","4,729,000",3.5,3.2,"142,133,208",2021-02-11,27.34000015258789,27.350000381469727,27.34000015258789,27.350000381469727,27.350000381469727,300.0,2021-02-11,31466.490234375,31543.8203125,31244.359375,31430.69921875,31430.69921875,4570080000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-11,-26.0,-12.0,-31.0,-41.0,-34.0,13.0,2021-02-11,2021-02-11,3916.39990234375,3925.989990234375,3890.389892578125,3916.3798828125,3916.3798828125,4570080000.0,2021-02-11,14045.2099609375,14058.91015625,13916.849609375,14025.76953125,14025.76953125,10000200000.0
2021-02-12,47877.03515625,48745.734375,46424.9765625,47504.8515625,47504.8515625,76555041196,2021-02-12,2021-02-06,"868,053","5,285.00","863,000","855,500","4,971,328","379,432.00","4,592,000","4,729,000",3.5,3.2,"142,133,208",2021-02-12,27.34000015258789,27.350000381469727,27.34000015258789,27.34000015258789,27.34000015258789,2100.0,2021-02-12,31420.80078125,31475.310546875,31347.80078125,31458.400390625,31458.400390625,4119260000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-12,-24.0,-10.0,-32.0,-39.0,-33.0,13.0,2021-02-12,2021-02-12,3911.64990234375,3937.22998046875,3905.780029296875,3934.830078125,3934.830078125,4119260000.0,2021-02-12,13979.2099609375,14102.0400390625,13937.7099609375,14095.4697265625,14095.4697265625,7352960000.0
2021-02-13,47491.203125,48047.74609375,46392.28125,47105.515625,47105.515625,70250456155,2021-02-13,2021-02-13,"835,045","-12,100.00","847,000","845,750","4,828,682","359,920.00","4,469,000","4,626,750",3.4,3.1,"142,133,208",2021-02-12,27.34000015258789,27.350000381469727,27.34000015258789,27.34000015258789,27.34000015258789,2100.0,2021-02-12,31420.80078125,31475.310546875,31347.80078125,31458.400390625,31458.400390625,4119260000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-13,-23.0,-4.0,-31.0,-36.0,-15.0,8.0,2021-02-13,2021-02-12,3911.64990234375,3937.22998046875,3905.780029296875,3934.830078125,3934.830078125,4119260000.0,2021-02-12,13979.2099609375,14102.0400390625,13937.7099609375,14095.4697265625,14095.4697265625,7352960000.0
2021-02-14,47114.5078125,49487.640625,47114.5078125,48717.2890625,48717.2890625,71248675228,2021-02-14,2021-02-13,"835,045","-12,100.00","847,000","845,750","4,828,682","359,920.00","4,469,000","4,626,750",3.4,3.1,"142,133,208",2021-02-12,27.34000015258789,27.350000381469727,27.34000015258789,27.34000015258789,27.34000015258789,2100.0,2021-02-12,31420.80078125,31475.310546875,31347.80078125,31458.400390625,31458.400390625,4119260000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-14,-24.0,-10.0,-31.0,-39.0,-20.0,7.0,2021-02-14,2021-02-12,3911.64990234375,3937.22998046875,3905.780029296875,3934.830078125,3934.830078125,4119260000.0,2021-02-12,13979.2099609375,14102.0400390625,13937.7099609375,14095.4697265625,14095.4697265625,7352960000.0
2021-02-15,48696.53515625,48875.5703125,46347.4765625,47945.05859375,47945.05859375,77069903166,2021-02-15,2021-02-13,"835,045","-12,100.00","847,000","845,750","4,828,682","359,920.00","4,469,000","4,626,750",3.4,3.1,"142,133,208",2021-02-12,27.34000015258789,27.350000381469727,27.34000015258789,27.34000015258789,27.34000015258789,2100.0,2021-02-12,31420.80078125,31475.310546875,31347.80078125,31458.400390625,31458.400390625,4119260000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-15,-34.0,-21.0,-32.0,-49.0,-52.0,18.0,2021-02-15,2021-02-12,3911.64990234375,3937.22998046875,3905.780029296875,3934.830078125,3934.830078125,4119260000.0,2021-02-12,13979.2099609375,14102.0400390625,13937.7099609375,14095.4697265625,14095.4697265625,7352960000.0
2021-02-16,47944.45703125,50341.1015625,47201.3046875,49199.87109375,49199.87109375,77049582886,2021-02-16,2021-02-13,"835,045","-12,100.00","847,000","845,750","4,828,682","359,920.00","4,469,000","4,626,750",3.4,3.1,"142,133,208",2021-02-16,27.299999237060547,27.299999237060547,27.299999237060547,27.299999237060547,27.299999237060547,1100.0,2021-02-16,31472.080078125,31608.630859375,31443.48046875,31522.75,31522.75,5037360000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-16,-33.0,-17.0,-30.0,-45.0,-45.0,16.0,2021-02-16,2021-02-16,3939.610107421875,3950.429931640625,3923.85009765625,3932.590087890625,3932.590087890625,5037360000.0,2021-02-16,14152.2099609375,14175.1201171875,13995.4501953125,14047.5,14047.5,7646300000.0
2021-02-17,49207.27734375,52533.9140625,49072.37890625,52149.0078125,52149.0078125,80820545404,2021-02-17,2021-02-13,"835,045","-12,100.00","847,000","845,750","4,828,682","359,920.00","4,469,000","4,626,750",3.4,3.1,"142,133,208",2021-02-17,27.290000915527344,27.290000915527344,27.290000915527344,27.290000915527344,27.290000915527344,200.0,2021-02-17,31485.609375,31643.69921875,31338.759765625,31613.01953125,31613.01953125,4718280000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-17,-27.0,-11.0,-27.0,-42.0,-39.0,13.0,2021-02-17,2021-02-17,3918.5,3933.610107421875,3900.429931640625,3931.330078125,3931.330078125,4718280000.0,2021-02-17,13911.650390625,13976.4296875,13804.259765625,13965.490234375,13965.490234375,7227140000.0
2021-02-18,52140.97265625,52474.10546875,51015.765625,51679.796875,51679.796875,52054723579,2021-02-18,2021-02-13,"835,045","-12,100.00","847,000","845,750","4,828,682","359,920.00","4,469,000","4,626,750",3.4,3.1,"142,133,208",2021-02-18,27.299999237060547,27.299999237060547,27.299999237060547,27.299999237060547,27.299999237060547,100.0,2021-02-18,31558.599609375,31558.599609375,31285.3203125,31493.33984375,31493.33984375,4773430000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-18,-33.0,-19.0,-32.0,-46.0,-42.0,17.0,2021-02-18,2021-02-18,3915.860107421875,3921.97998046875,3885.030029296875,3913.969970703125,3913.969970703125,4773430000.0,2021-02-18,13814.669921875,13905.9599609375,13714.349609375,13865.3603515625,13865.3603515625,6454280000.0
2021-02-19,51675.98046875,56113.65234375,50937.27734375,55888.1328125,55888.1328125,63495496918,2021-02-19,2021-02-13,"835,045","-12,100.00","847,000","845,750","4,828,682","359,920.00","4,469,000","4,626,750",3.4,3.1,"142,133,208",2021-02-19,27.299999237060547,27.299999237060547,27.270000457763672,27.270000457763672,27.270000457763672,800.0,2021-02-19,31504.130859375,31647.529296875,31469.33984375,31494.3203125,31494.3203125,4823940000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-19,-26.0,-15.0,-32.0,-42.0,-35.0,14.0,2021-02-19,2021-02-19,3921.159912109375,3930.409912109375,3903.070068359375,3906.7099609375,3906.7099609375,4823940000.0,2021-02-19,13929.2001953125,13985.580078125,13842.599609375,13874.4599609375,13874.4599609375,6686060000.0
2021-02-20,55887.3359375,57505.2265625,54626.55859375,56099.51953125,56099.51953125,68145460026,2021-02-20,2021-02-20,"716,559","-30,548.00","747,000","823,500","4,848,404","465,101.00","4,383,000","4,524,750",3.4,3.1,"142,133,208",2021-02-19,27.299999237060547,27.299999237060547,27.270000457763672,27.270000457763672,27.270000457763672,800.0,2021-02-19,31504.130859375,31647.529296875,31469.33984375,31494.3203125,31494.3203125,4823940000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-20,-19.0,-8.0,-10.0,-31.0,-10.0,6.0,2021-02-20,2021-02-19,3921.159912109375,3930.409912109375,3903.070068359375,3906.7099609375,3906.7099609375,4823940000.0,2021-02-19,13929.2001953125,13985.580078125,13842.599609375,13874.4599609375,13874.4599609375,6686060000.0
2021-02-21,56068.56640625,58330.5703125,55672.609375,57539.9453125,57539.9453125,51897585191,2021-02-21,2021-02-20,"716,559","-30,548.00","747,000","823,500","4,848,404","465,101.00","4,383,000","4,524,750",3.4,3.1,"142,133,208",2021-02-19,27.299999237060547,27.299999237060547,27.270000457763672,27.270000457763672,27.270000457763672,800.0,2021-02-19,31504.130859375,31647.529296875,31469.33984375,31494.3203125,31494.3203125,4823940000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-21,-19.0,-11.0,-12.0,-32.0,-13.0,5.0,2021-02-21,2021-02-19,3921.159912109375,3930.409912109375,3903.070068359375,3906.7099609375,3906.7099609375,4823940000.0,2021-02-19,13929.2001953125,13985.580078125,13842.599609375,13874.4599609375,13874.4599609375,6686060000.0
2021-02-22,57532.73828125,57533.390625,48967.56640625,54207.3203125,54207.3203125,92052420332,2021-02-22,2021-02-20,"716,559","-30,548.00","747,000","823,500","4,848,404","465,101.00","4,383,000","4,524,750",3.4,3.1,"142,133,208",2021-02-22,27.290000915527344,27.299999237060547,27.26000022888184,27.299999237060547,27.299999237060547,1300.0,2021-02-22,31381.119140625,31653.48046875,31286.5703125,31521.689453125,31521.689453125,5870190000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-22,-22.0,-13.0,-22.0,-39.0,-31.0,11.0,2021-02-22,2021-02-22,3885.550048828125,3902.919921875,3874.7099609375,3876.5,3876.5,5870190000.0,2021-02-22,13714.2001953125,13757.0595703125,13530.9599609375,13533.0498046875,13533.0498046875,6435100000.0
2021-02-23,54204.9296875,54204.9296875,45290.58984375,48824.42578125,48824.42578125,106102492824,2021-02-23,2021-02-20,"716,559","-30,548.00","747,000","823,500","4,848,404","465,101.00","4,383,000","4,524,750",3.4,3.1,"142,133,208",2021-02-23,27.290000915527344,27.290000915527344,27.290000915527344,27.290000915527344,27.290000915527344,200.0,2021-02-23,31501.890625,31653.380859375,31158.759765625,31537.349609375,31537.349609375,6280650000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-23,-18.0,-8.0,-8.0,-36.0,-31.0,10.0,2021-02-23,2021-02-23,3857.070068359375,3895.97998046875,3805.590087890625,3881.3701171875,3881.3701171875,6280650000.0,2021-02-23,13262.6103515625,13526.08984375,13003.98046875,13465.2001953125,13465.2001953125,7482840000.0
2021-02-24,48835.0859375,51290.13671875,47213.5,49705.33203125,49705.33203125,63695521388,2021-02-24,2021-02-20,"716,559","-30,548.00","747,000","823,500","4,848,404","465,101.00","4,383,000","4,524,750",3.4,3.1,"142,133,208",2021-02-24,27.270000457763672,27.290000915527344,27.270000457763672,27.290000915527344,27.290000915527344,500.0,2021-02-24,31499.75,32009.640625,31421.2890625,31961.859375,31961.859375,5942350000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-24,-15.0,-8.0,-4.0,-35.0,-30.0,10.0,2021-02-24,2021-02-24,3873.7099609375,3928.64990234375,3859.60009765625,3925.429931640625,3925.429931640625,5942350000.0,2021-02-24,13400.25,13607.3603515625,13286.58984375,13597.9697265625,13597.9697265625,5793430000.0
2021-02-25,49709.08203125,51948.96875,47093.8515625,47093.8515625,47093.8515625,54506565949,2021-02-25,2021-02-20,"716,559","-30,548.00","747,000","823,500","4,848,404","465,101.00","4,383,000","4,524,750",3.4,3.1,"142,133,208",2021-02-25,27.229999542236328,27.229999542236328,27.209999084472656,27.209999084472656,27.209999084472656,200.0,2021-02-25,31955.939453125,31984.76953125,31293.3203125,31402.009765625,31402.009765625,6513060000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-25,-17.0,-9.0,-10.0,-35.0,-30.0,10.0,2021-02-25,2021-02-25,3915.800048828125,3925.02001953125,3814.0400390625,3829.340087890625,3829.340087890625,6513060000.0,2021-02-25,13512.6396484375,13602.8603515625,13066.3798828125,13119.4296875,13119.4296875,6335240000.0
2021-02-26,47180.46484375,48370.78515625,44454.84375,46339.76171875,46339.76171875,350967941479,2021-02-26,2021-02-20,"716,559","-30,548.00","747,000","823,500","4,848,404","465,101.00","4,383,000","4,524,750",3.4,3.1,"142,133,208",2021-02-26,27.170000076293945,27.200000762939453,27.170000076293945,27.200000762939453,27.200000762939453,2300.0,2021-02-26,31401.2890625,31450.890625,30911.369140625,30932.369140625,30932.369140625,6512950000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-26,-18.0,-11.0,-16.0,-34.0,-29.0,10.0,2021-02-26,2021-02-26,3839.659912109375,3861.080078125,3789.5400390625,3811.14990234375,3811.14990234375,6512950000.0,2021-02-26,13232.900390625,13368.0595703125,13024.5302734375,13192.349609375,13192.349609375,5883880000.0
2021-02-27,46344.7734375,48253.26953125,45269.02734375,46188.453125,46188.453125,45910946382,2021-02-27,2021-02-27,"756,629","-4,296.00","761,000","804,500","4,582,021","424,571.00","4,157,000","4,400,250",3.2,2.9,"142,133,208",2021-02-26,27.170000076293945,27.200000762939453,27.170000076293945,27.200000762939453,27.200000762939453,2300.0,2021-02-26,31401.2890625,31450.890625,30911.369140625,30932.369140625,30932.369140625,6512950000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-27,-15.0,-6.0,-1.0,-28.0,-10.0,5.0,2021-02-27,2021-02-26,3839.659912109375,3861.080078125,3789.5400390625,3811.14990234375,3811.14990234375,6512950000.0,2021-02-26,13232.900390625,13368.0595703125,13024.5302734375,13192.349609375,13192.349609375,5883880000.0
2021-02-28,46194.015625,46716.4296875,43241.6171875,45137.76953125,45137.76953125,53443887451,2021-02-28,2021-02-27,"756,629","-4,296.00","761,000","804,500","4,582,021","424,571.00","4,157,000","4,400,250",3.2,2.9,"142,133,208",2021-02-26,27.170000076293945,27.200000762939453,27.170000076293945,27.200000762939453,27.200000762939453,2300.0,2021-02-26,31401.2890625,31450.890625,30911.369140625,30932.369140625,30932.369140625,6512950000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-28,-16.0,-10.0,-9.0,-29.0,-13.0,4.0,2021-02-28,2021-02-26,3839.659912109375,3861.080078125,3789.5400390625,3811.14990234375,3811.14990234375,6512950000.0,2021-02-26,13232.900390625,13368.0595703125,13024.5302734375,13192.349609375,13192.349609375,5883880000.0
2021-03-01,45159.50390625,49784.015625,45115.09375,49631.2421875,49631.2421875,53891300112,2021-03-01,2021-02-27,"756,629","-4,296.00","761,000","804,500","4,582,021","424,571.00","4,157,000","4,400,250",3.2,2.9,"142,133,208",2021-03-01,27.209999084472656,27.229999542236328,27.209999084472656,27.21999931335449,27.21999931335449,4600.0,2021-03-01,31065.900390625,31668.33984375,31065.900390625,31535.509765625,31535.509765625,5071540000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-03-01,-17.0,-9.0,-18.0,-36.0,-30.0,9.0,2021-03-01,2021-03-01,3842.510009765625,3914.5,3842.510009765625,3901.820068359375,3901.820068359375,5071540000.0,2021-03-01,13406.16015625,13596.58984375,13362.66015625,13588.830078125,13588.830078125,5047710000.0
2021-03-02,49612.10546875,50127.51171875,47228.84375,48378.98828125,48378.98828125,47530897720,2021-03-02,2021-02-27,"756,629","-4,296.00","761,000","804,500","4,582,021","424,571.00","4,157,000","4,400,250",3.2,2.9,"142,133,208",2021-03-02,27.21999931335449,27.229999542236328,27.190000534057617,27.209999084472656,27.209999084472656,10500.0,2021-03-02,31535.369140625,31623.26953125,31377.16015625,31391.51953125,31391.51953125,5493690000.0,US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-03-02,-16.0,-7.0,-12.0,-36.0,-30.0,10.0,2021-03-02,2021-03-02,3903.639892578125,3906.409912109375,3868.570068359375,3870.2900390625,3870.2900390625,5493690000.0,2021-03-02,13599.4501953125,13601.330078125,13352.0,13358.7900390625,13358.7900390625,4920320000.0
